y,difficulty,human_pred,ai_pred,human_conf,ai_conf
1,0.7717170891157902,1,1,0.6898865825304533,0.7876948904197105
0,0.8274674330877686,1,0,0.28965032840492727,0.6877209326719418
0,0.4471826122429924,0,0,0.7938660475556335,0.9144181518250148
0,0.1274047444569899,0,0,0.9100654033326128,0.9481890256548829
0,0.3438411343626579,0,0,0.8548774462703226,0.8574018831450587
1,0.690643833659923,1,1,0.6368591545962125,0.7437132069837586
1,0.6167895397363128,1,1,0.6826920306767913,0.7811716163405121
0,0.5261893766970661,1,0,0.49863502613248223,0.7450568580478761
0,0.4234729639878874,0,1,0.8759804058100397,0.5331243090993807
0,0.302946981538715,0,0,0.8030907569566513,0.9014958131981886
1,0.32097400330226733,1,1,0.9483601329186584,0.7839852628292773
0,0.2680293603846775,0,0,0.85847398490898,0.8323628279659285
0,0.32865835645250935,0,0,0.9102815591814245,0.8933577231297395
0,0.5200280549835619,0,0,0.9010195066300466,0.9006870356290203
1,0.21113299336061062,1,0,0.8999167815946857,0.5787404281545571
0,0.3212740402720401,0,0,0.7693503637351008,0.7915552259621402
0,0.7179759464159848,0,0,0.8375622885663218,0.8116057610430814
0,0.44193514212917606,0,0,0.708848358551953,0.8045748536473507
0,0.28107154834118075,1,0,0.5510509291329938,0.9005569315775763
1,0.7366614262923689,1,1,0.6300812455587828,0.8343935032499408
0,0.920985732947892,1,1,0.31324107274755875,0.5862607180154902
1,0.6905557435778662,0,0,0.3993287885609666,0.37653495609947096
0,0.5253633018748486,0,0,0.6344742764263737,0.6966080758933534
1,0.7750785100988979,1,1,0.6724720349113914,0.7078306694133009
1,0.5322908077703725,0,0,0.3712536610235404,0.41967177194097965
1,0.3005387277778959,0,1,0.4770760174677926,0.727722963466
0,0.21668399292790658,0,0,0.8492999689978238,0.7876977058024451
0,0.5084956730276401,0,1,0.8913339476131569,0.41035481806589347
1,0.16143083203661285,1,1,0.9033661971972534,0.9281666941460954
0,0.6017185657184875,0,0,0.8521690213919437,0.7644423672364299
1,0.8176596590490975,1,1,0.708420594179121,0.6680400189625316
0,0.6600351328871774,1,1,0.4916830052627411,0.48264075677213236
0,0.37745397940260794,0,0,0.7992554179980309,0.710678690658645
0,0.8305676340137534,0,0,0.8037210920480035,0.7673043556583942
0,0.6974530278692536,0,0,0.6476373511494216,0.7293091940543773
0,0.1916559305395269,0,1,0.8026433259195106,0.5806165273656684
0,0.016275124619657768,0,0,0.917992593955258,0.8119964503544743
1,0.5550277824443016,1,1,0.7426729971487657,0.8815215780630613
0,0.3076667568156013,0,1,0.7431420410716161,0.5667487211787898
0,0.7852536560017046,1,0,0.5096291493740599,0.703820770833789
1,0.1995640965860171,1,1,0.8418083400634903,0.8753235847577744
1,0.5380302863142512,0,0,0.4746657464397328,0.392549216214578
1,0.30410849273766805,1,1,0.8290341405643831,0.761317878881504
0,0.7452558047725831,0,0,0.650806703303399,0.7278993072489908
1,0.6103718870295356,0,0,0.4914763120904585,0.5271716662366134
0,0.37043068611595137,0,0,0.9091131638394914,0.99
0,0.8770047890692089,1,1,0.4069731769909977,0.3795642140866212
0,0.4399094951839628,1,0,0.5507181198675161,0.8427019736610654
0,0.5518528054504982,0,0,0.7644543079255769,0.7858949829112551
1,0.4655482080306602,1,1,0.8991624081304346,0.7133436656800146
0,0.8231835709710421,1,0,0.4279910532797216,0.6522820471689531
0,0.38463248783176957,0,0,0.8286209455622724,0.8652760616452979
1,0.3617029544187169,0,1,0.4178942060748043,0.862299880837183
1,0.7696902592488758,0,0,0.3978632858148195,0.40192349145119466
1,0.4845001071919771,1,1,0.7848994600065891,0.7845352254613744
1,0.7272452185047464,1,0,0.7941824495262515,0.4460687201109511
1,0.3945601402792975,1,0,0.8163418737083462,0.49573881928758096
1,0.49209333393264354,0,0,0.5730202360626365,0.44449670664184426
1,0.3483759972269584,1,1,0.8802966398900397,0.8280103941016744
1,0.6298390050378824,1,1,0.6829399322890535,0.8567582598944508
1,0.13609317819919475,1,1,0.7590564638036102,0.8440090345358606
1,0.5696668435782117,1,1,0.8451733129723286,0.7803194052545479
0,0.32014986650678484,0,0,0.818768388048337,0.8709011306328566
1,0.696204279500727,1,0,0.7048023633930329,0.5210863433377408
0,0.5699814798750962,1,0,0.47441345959598274,0.8077496846510631
0,0.7273369805255319,1,1,0.43497781002548785,0.41103398209331743
0,0.36384770229223895,1,0,0.48411751563905836,0.78926787610788
1,0.9066886151946376,1,0,0.6447479579826217,0.31388292878614366
1,0.8403143608301605,0,0,0.4405340315859616,0.31620732993870215
0,0.6217577996475718,0,0,0.720590976673224,0.8337553835791737
0,0.6565222988309187,0,1,0.7369979310659059,0.5439989671706804
0,0.43094734579838884,0,0,0.8027685117535549,0.8520782183239094
1,0.24326758701399512,1,1,0.7990219232876017,0.7984715828611754
0,0.7194719156535743,0,0,0.667155752062202,0.7064854618261492
0,0.25173854680024427,1,0,0.5293314843387114,0.7978401256356334
1,0.7583332138155203,1,1,0.7248086320176206,0.7512360527070328
0,0.5992394699727043,0,0,0.744725588013191,0.7554733501493816
1,0.35522231982867153,1,1,0.8438315603571144,0.7906527601181544
0,0.6504409494397453,0,0,0.781870206045713,0.8265643694793112
1,0.16260228020463866,1,1,0.8427157612147668,0.824549172693614
0,0.46346457221284953,1,1,0.4119142770520794,0.4548030042791614
1,0.5403053000458535,1,0,0.7242692043190433,0.46055687177738786
0,0.5448203239949759,0,0,0.9059585145835515,0.7493983178736214
1,0.21016856889698457,1,1,0.7429896038063943,0.9646502641849571
1,0.5924239629787528,1,0,0.8304446767111787,0.515223073714447
0,0.9144650370424244,1,0,0.47860914666577536,0.7685026400244015
1,0.6243589869450702,1,0,0.8252101729421765,0.44482223155550793
1,0.7874450825213953,0,0,0.373023953237127,0.3518951903463171
0,0.6679544467407681,0,0,0.6857270904481545,0.7787043441841281
1,0.7654600329688173,0,0,0.4122119879252603,0.4877254236437588
0,0.6282982627678606,1,1,0.4169285261703538,0.44147617484318297
1,0.3833728128012114,1,1,0.8355537447746841,0.9173149100127156
0,0.7567679870490007,1,0,0.3954197326853679,0.8097547639416831
1,0.5113199472894027,1,1,0.670973465241538,0.8381239602109616
0,0.3357938045713098,0,0,0.7265334430601109,0.8051271654489096
0,0.21141323584397237,0,0,0.8262153981572248,0.8057834368392405
1,0.35568257864395125,1,0,0.7947589167829621,0.40692537402503226
1,0.8100114521216208,0,1,0.4543011396699633,0.8536374486478316
0,0.4260922454290139,1,0,0.4734222775361449,0.8714969895676232
1,0.3532225966494018,1,0,0.7918137756364014,0.6185452311561971
0,0.482913743549492,0,0,0.8759160795029263,0.7883651823308051
0,0.9190361422509455,0,0,0.5675477707785386,0.791783601787758
0,0.3440751302365621,0,0,0.7485276048506617,0.8264263306895203
0,0.46381531623750155,0,0,0.787097637567253,0.8050767837096561
0,0.21535086231295858,0,0,0.7673535902568285,0.9433599419814258
0,0.697411046479759,0,1,0.7728824291229679,0.5122959925111207
0,0.22568642502950617,0,0,0.8717658823623455,0.8738082797300429
0,0.3111492237664142,1,0,0.42533018995764854,0.8682170679515657
1,0.5603143719458581,1,1,0.7256387870344516,0.7182257626086751
1,0.8802198407132336,1,1,0.7127789613235226,0.8366120198948764
0,0.7137414615559445,0,1,0.6147088359294359,0.5318671779534019
1,0.9157487369370803,0,1,0.40391094764073177,0.6545158141728535
0,0.39064539875838955,0,0,0.7746241451655101,0.7670427216667877
0,0.6070428598540635,0,0,0.7006279352553347,0.8940660353195895
0,0.14776886459146926,0,0,0.8271155270645867,0.9384959444383678
1,0.18189632853455232,1,0,0.9031496281278684,0.5729325460156659
1,0.2984863140699196,1,1,0.8785971316093597,0.7748426921240785
1,0.6803315774757815,1,0,0.7584764602929094,0.433762647034684
0,0.5897028911325223,0,1,0.807716964569168,0.4310560092672878
0,0.016217185435198248,0,0,0.8988230900727275,0.9705075881482906
0,0.6686591260451182,1,0,0.3745892172202439,0.7188800246310786
1,0.47003758468050316,0,1,0.360065634481596,0.7794355587861039
0,0.5757070441093866,1,0,0.4231523175099317,0.8419244011291184
0,0.7685175627750296,0,0,0.7283811581517653,0.6992099498633677
0,0.6907724913227826,1,1,0.40475002981002894,0.3045426511634183
0,0.817547266470679,0,0,0.8070954435176871,0.7067779569161271
1,0.10928484970963954,1,1,0.8705343837992435,0.8373748746105264
0,0.6014439070335375,0,0,0.7737271999569808,0.6974134180976579
0,0.6710624336779264,0,0,0.8870914031253223,0.7257207641795504
0,0.8213604621113602,1,0,0.39030970692855155,0.8351456778728901
1,0.6614532491314156,0,1,0.382351126326022,0.8630155944587915
0,0.6755932320069454,1,1,0.5164983871349788,0.5282608397811144
0,0.6262266900879913,0,0,0.7835555006204901,0.7091949193954967
1,0.3044230643390203,1,1,0.8878915398324774,0.942352768209691
0,0.91125357732452,0,0,0.6713344139663435,0.7130404752288584
1,0.4426264102186496,1,1,0.8814736816041212,0.77518858413628
0,0.5416004523885185,0,0,0.8439592580696657,0.7007880107841282
0,0.8088348300178699,0,0,0.7703291353453015,0.7257746479478667
0,0.918981297829657,1,0,0.2565298551026499,0.7072204975926968
1,0.25291024274348917,1,1,0.9119629329340275,0.8607115289218685
1,0.5353522123774388,1,1,0.7110732015410678,0.7778957249503134
1,0.35005637400068723,1,1,0.9121638983326166,0.802605168428173
0,0.26894039843558076,0,0,0.8662289319077369,0.8380647923398479
1,0.47651317308711233,1,1,0.7910547909431744,0.810694622084013
1,0.35697359733440204,0,1,0.5175038743447437,0.9304290700618885
1,0.39530175752707086,1,1,0.7073967390179614,0.8044295436870327
1,0.15489270956549325,0,0,0.4737555931041044,0.4483244699044869
0,0.23208417658054195,0,1,0.9575768684900846,0.5344494855136767
0,0.4885111413401886,0,0,0.7651725172858427,0.81911242821561
0,0.46003335787504906,0,0,0.9246025660236767,0.7692293551623091
0,0.6807958875013905,0,0,0.742273845931443,0.7585224645099155
0,0.14076854181209242,1,0,0.6065880055167159,0.9052954051193116
0,0.2502697964379664,0,0,0.7673634561493244,0.8978509862749201
0,0.47267351134412144,1,0,0.6287287765507601,0.8482140447317139
0,0.6085829200418764,0,0,0.7086128093933686,0.7586403617443044
1,0.2973110244253023,0,0,0.382758728714384,0.5164591079007168
0,0.330150573162715,1,0,0.5763415531570034,0.8397387458341026
0,0.2616833087606564,0,0,0.9381832801562028,0.8521185489526916
1,0.5586961184295495,1,0,0.7689142955914,0.3945030226439948
0,0.33789379409294024,0,0,0.7989291285712071,0.8404347174767233
0,0.02584726204630377,0,0,0.8310506979020342,0.7637212625019232
0,0.5918950398705008,0,0,0.769904288638378,0.7755016501489839
1,0.5366551042497094,1,1,0.8559834398260643,0.7513488931975161
1,0.960902171558732,1,0,0.7632187515425132,0.40922572562427156
1,0.6051472996085655,0,1,0.4146098549097809,0.6939711981056149
0,0.3187588867433791,0,1,0.8456798180299105,0.6832151543955709
1,0.40765229920745844,1,0,0.8017216099350877,0.5463877795701555
0,0.14858769582590994,0,1,0.8566221601048547,0.4670615827501309
0,0.7599547693099893,1,0,0.4997682770348753,0.6887957004099451
0,0.5194502345941815,0,0,0.7740099542561613,0.7502480317934271
0,0.8037867796285204,1,0,0.475246538004302,0.7962933409652069
0,0.4585559395499259,0,0,0.7793556918885152,0.8213041953397848
1,0.31532055211187565,1,1,0.8073285121625129,0.9068647840655127
1,0.6398906424912972,0,1,0.4263414924921469,0.9044782428985333
0,0.5479098063627008,0,1,0.907944786251306,0.47619435855553327
1,0.6008359338583394,1,1,0.7149689148268878,0.7392859946031154
0,0.8320224403725631,0,0,0.8032171113529072,0.8832039117908431
0,0.7115596317992823,0,0,0.7284682936372885,0.7683977224833418
0,0.299081815898665,0,0,0.825323648619779,0.8667030575960779
1,0.7990143707991858,1,1,0.6067769602840034,0.7287270542070797
1,0.8572832921680934,0,1,0.3905997195955105,0.7817150893889552
0,0.9162490376957722,1,1,0.4193364443807384,0.39772587485527244
1,0.8636615941550654,1,0,0.7546805391230109,0.5987158642768439
1,0.2068537289626382,1,1,0.7943157033924431,0.9701872066368173
0,0.458561056283297,0,0,0.875135570368189,0.8689692047553689
0,0.7089427551299661,0,0,0.7306017264397326,0.7980882773084917
1,0.6210777911644193,1,1,0.7174624796878706,0.8175432245167682
0,0.3324553493207132,0,1,0.8236004508556722,0.562929074014062
0,0.9456835922156931,1,1,0.5077429664681123,0.3294923195637203
0,0.1796684543913762,0,0,0.8289295780777834,0.8789010680618168
0,0.5758581901932524,1,0,0.4908696069280082,0.7544239169880962
1,0.4217024576678509,0,0,0.4270252831557834,0.5235836650277571
0,0.2905437775590511,0,0,0.8571024679639837,0.8670173248168804
1,0.7114096681090079,1,0,0.7694946109886502,0.3492245407239833
0,0.2718505164264485,0,0,0.7094296353537016,0.8766515158822652
0,0.660708369442363,1,0,0.3981375355728461,0.8244910955481551
1,0.6937062525548725,0,1,0.46639641440130714,0.9499252418740018
0,0.41859155794926184,1,0,0.44312833487464276,0.8335148537410241
1,0.3478907868515794,1,1,0.8967679138104976,0.8857435876181635
1,0.9188300093020967,1,0,0.7103292130729161,0.33439870772406965
0,0.6566297544932792,1,0,0.4550293027092706,0.7908431473069532
0,0.7950508407002003,1,0,0.36113565641796064,0.7120216822424658
1,0.7092678807045285,1,0,0.7369559454048193,0.4106234734433719
1,0.8765974230796265,0,1,0.32471785134586495,0.889138079760165
1,0.6980221947038807,0,0,0.38361297935293814,0.43742076749376224
1,0.6922406353089199,0,0,0.5001931939411206,0.43220709424673764
0,0.5550692984106615,1,0,0.4609440638193453,0.99
0,0.1515247839708888,1,0,0.7107560238851733,0.9606995250452077
1,0.3118016631003779,1,1,0.7801878009243457,0.99
1,0.765403469084424,0,1,0.4231067223036507,0.7140459221672542
0,0.6376374965823384,0,0,0.8468875655096966,0.7564262015108798
0,0.5739012396640885,0,0,0.7416090962592898,0.7798127002506776
0,0.5203515151297682,1,1,0.42730125630677795,0.5038409434117815
1,0.6869906295625378,1,1,0.7429994585494392,0.7973396040991199
1,0.253046555631946,1,1,0.852655848389187,0.8728451733210535
0,0.5900313148234998,0,0,0.8085552502984698,0.9234959094723596
0,0.8546423979117667,1,1,0.391546134353869,0.33704277112506964
1,0.7761287912096136,1,1,0.772653268437168,0.7540598076951555
0,0.2743629108077339,0,1,0.7982646703032119,0.504951822613287
0,0.34402301939869173,1,0,0.46050791221157455,0.7788443609790799
1,0.3288395397940609,1,1,0.8775219520651132,0.7869677089896477
1,0.4221417639262487,1,1,0.7957874213148463,0.8417732372992407
0,0.5816138426564997,0,0,0.8315456919598988,0.8918019158378391
0,0.33532637608707105,0,0,0.7634281145132867,0.8710616440583682
1,0.050338681101931425,1,1,0.9059676627228646,0.9482385201301443
0,0.28562598103257,0,0,0.9158406169190524,0.9043643039807164
1,0.48019893987650886,0,1,0.4492971792388619,0.8342107894784376
0,0.07787418692824588,0,0,0.8244788473149227,0.8572088258468621
0,0.4882173145195252,0,0,0.7715862076625086,0.7849652722556035
1,0.5837607496242128,0,1,0.42885305660766043,0.7409223616590386
0,0.5700483062732585,1,1,0.47975860754789323,0.5160984804781762
0,0.21002212648267812,0,0,0.8253902285440459,0.8344383465539238
1,0.9093378251522516,0,0,0.36108647339611394,0.28553600687252767
1,0.6936021715905357,0,1,0.3913022812033839,0.6897248495125227
0,0.2301339851084776,1,0,0.5299325600436208,0.8623746264090334
1,0.5595119629344784,0,1,0.4659345916743903,0.825598834970609
0,0.6894747362350405,0,0,0.6868568345996892,0.8238661531543133
0,0.5408286943260279,0,1,0.7925676221554274,0.480762308969119
1,0.3705780317387769,1,1,0.8484257765396988,0.8265935317736511
1,0.7127589954394535,1,1,0.7602941922135508,0.7452565902746559
1,0.4492220294906989,1,0,0.766238131702871,0.5643990737114601
0,0.5758655683016728,0,1,0.7184012777074533,0.44185409287001237
1,0.7582580364210454,1,1,0.6830608627180245,0.8709039923995956
1,0.7411520006890846,1,1,0.7836903926611202,0.7634728279751716
0,0.6517912590747518,0,1,0.8215499842605829,0.47984320984621853
0,0.6781617797561362,1,0,0.37271089096665333,0.8057614467261304
1,0.5912852786054169,0,0,0.5264920547005982,0.41826680663696447
1,0.35875084146712505,1,1,0.8381953115436305,0.8426174686896096
0,0.6648707122050895,0,0,0.8005991266958352,0.7438771916753122
1,0.4593392328070963,1,1,0.8597974907222674,0.8365011363013302
0,0.7108470511722841,0,1,0.830817653080742,0.5536282008553649
0,0.49719512646108655,1,1,0.5367749920165226,0.48772953755749615
1,0.19296764298508995,0,1,0.5728972829297724,0.9120389197542963
1,0.6015376933235339,0,1,0.4237964650131583,0.6474917096173527
1,0.5412883706675607,1,1,0.7513918174130616,0.8014472834712839
1,0.42280785779832764,1,1,0.9037944648456976,0.7936934181989784
0,0.1904381227961509,0,1,0.8043482219384901,0.521095224975198
1,0.6355758320285911,0,0,0.490912055525836,0.2886848967897312
0,0.6457815801446849,0,0,0.7510467453541371,0.7491733036482079
1,0.564267925135555,1,1,0.8092174011080568,0.7527685602528038
1,0.6551481291701496,0,1,0.45638117840345827,0.86474416826804
0,0.1954460824879711,0,0,0.8631554389461139,0.8280761742438323
1,0.4146851319916548,0,1,0.5587663842817764,0.8826098944634021
0,0.7544161694707566,0,0,0.7674841155627028,0.7616695531255337
0,0.7120479642494267,1,1,0.4637442117319122,0.3950372574878236
0,0.4232873291911324,0,1,0.8106936422851618,0.5426045657424013
0,0.6019694103081261,0,0,0.7208304964136812,0.6771961399977434
1,0.6684508509783903,0,0,0.3841618564362885,0.35219374324825653
1,0.7599027217991388,0,1,0.3929492676631604,0.6402946408674767
1,0.6076790916598803,1,1,0.7734930717933161,0.756276511086478
0,0.39824204269412017,1,0,0.49355988588215843,0.8371684199025647
0,0.580543949666602,0,1,0.7774788646779749,0.4038858543370182
1,0.4575377230682799,1,1,0.7531248266262843,0.880015833702846
1,0.800440868437363,1,0,0.7403108476304193,0.3842160257369184
0,0.5313985031686972,0,0,0.8349172379071021,0.8453974923610768
0,0.41539801698358636,0,1,0.8115717224543861,0.5641875789025534
0,0.8603722414979509,0,0,0.6730675688378824,0.6560985161685634
1,0.5673604023152484,1,0,0.8402612783648163,0.41360619801013854
0,0.5522723210151808,1,1,0.48080720160639145,0.47045488203141267
0,0.7007486711438055,0,1,0.7327042581870491,0.4560890920288792
0,0.23152109447783556,1,0,0.4941993406799243,0.909710482976306
1,0.6560955278436831,0,1,0.42697677930674555,0.8091780732144638
1,0.08780631828407438,1,1,0.7942124451049372,0.911626410946832
0,0.5301770308550334,0,1,0.8796733978069758,0.5865975932166622
0,0.6878374749008034,0,0,0.8877109671231418,0.7847993224293969
1,0.2889306268436222,1,0,0.9025841212940602,0.5914501462832337
0,0.8328213169223939,0,0,0.7982634873592379,0.7861864764691865
0,0.5885409411036473,0,0,0.8370597930356504,0.8644781472492028
0,0.578639312325148,1,0,0.46306605326028477,0.9113919317750546
1,0.3260528803143131,1,1,0.7795361040877045,0.8236352973014128
1,0.4902187277663813,1,1,0.7569577603886989,0.802036430061282
0,0.4350287417888923,1,0,0.44513495338974535,0.8132427151037522
0,0.3321849494560023,0,0,0.7460820892805924,0.8974289289556678
0,0.07132825078160232,1,0,0.5699811156177038,0.8870833776643717
0,0.43715597181230587,0,1,0.7528589761378558,0.48542824297906834
1,0.16298879415505696,1,0,0.9219475000636138,0.6220999071845835
0,0.18438752481964202,1,0,0.5374256734118449,0.9415747052035455
0,0.5773282209277066,0,0,0.7404210188000903,0.7906124439806669
1,0.43022405279392434,1,1,0.8158100462408163,0.7539340314143081
1,0.3647153744542816,1,0,0.8571366879699917,0.5103134206241358
1,0.6069382960212582,0,0,0.3982280708023086,0.49536091580133934
0,0.632794237032493,1,0,0.3747261350227508,0.7269919540464564
0,0.19152360757413392,0,0,0.9370370864027054,0.8816748738830943
0,0.5496958305546576,0,1,0.6455409088224756,0.4412253203621816
1,0.7340228443943179,0,1,0.47439358022385486,0.7384601499875233
1,0.22057703158973488,1,1,0.8918253034199763,0.8745824965511416
0,0.42436380184734906,1,0,0.4971896661541529,0.7458002386137225
1,0.5317767765521639,1,1,0.7786468745087702,0.7528890577004216
0,0.4134041359925621,0,0,0.8120093244012733,0.8962445553560223
1,0.5810262304343026,0,1,0.49914498748607794,0.6869832310278319
0,0.6540049517761226,1,0,0.36015164377854664,0.7404502632535416
1,0.7546644927561622,1,0,0.6418386833421502,0.4382233533023282
0,0.29490330231799433,0,0,0.7941419122117717,0.8902389029737141
1,0.2063071364591937,0,0,0.525204669928196,0.5159934080246539
0,0.4360302313875312,0,1,0.834512694969924,0.4695877295227108
0,0.5148312690735485,1,0,0.4882812521583589,0.7600837604617255
0,0.1409120539710492,0,1,0.824254882465758,0.5251584098301413
1,0.6365763879215417,1,1,0.6985001512490898,0.823631475044067
0,0.8337722046353628,1,1,0.42597105417215875,0.388466419576168
0,0.8011018577325841,0,0,0.8190678338889661,0.7031063325531948
1,0.6882412022193389,1,1,0.8891370071782765,0.810617561963715
0,0.7859427192380055,1,0,0.3404920893212866,0.8117254897197087
0,0.6421051227717041,1,1,0.5137371198665328,0.49584169293417724
0,0.5569756237694703,0,0,0.7074657848732825,0.8320088786781542
1,0.7339246041759002,0,0,0.4134254166996689,0.4715352922366076
0,0.8650676600057526,1,0,0.3731138861832146,0.7568869906819284
1,0.7693347803250388,0,1,0.36246913443797774,0.7543259162007108
1,0.6051271143372814,0,1,0.4705628430593417,0.790960665341986
0,0.5859045448845964,0,0,0.7642364445705291,0.6558541369849272
1,0.8446597936637913,0,0,0.36736899363247494,0.3921085853537061
1,0.05587943834124586,1,0,0.8282340096762707,0.7731266079346694
0,0.6348830574466849,1,0,0.42111854585702296,0.7625037120204267
1,0.12424338140125007,1,1,0.9607251033764248,0.8585880530656018
1,0.5735401060232521,1,0,0.8322056492099856,0.46027356522633917
1,0.31160294690233986,1,1,0.8896306203302715,0.94041298735967
1,0.6689112630822376,0,0,0.3384503811386278,0.5954730749599035
0,0.532151587940077,0,0,0.8384232717202331,0.7125982789583057
0,0.9157105494307028,0,0,0.66376508563413,0.7332027829621467
0,0.6459324348203105,0,0,0.7205896639397147,0.738895918248757
0,0.6349655023355709,0,0,0.744036951372417,0.7843939492870983
1,0.34937683526924873,1,1,0.725688128636943,0.7880018747405224
0,0.4891082433383042,0,1,0.8799923282701253,0.5288210292144866
1,0.7578054662974499,1,0,0.7374589918765568,0.3982247708647342
0,0.489587741963157,1,0,0.3860424752301106,0.7944704436368283
0,0.24114349084549622,0,1,0.8759507521975832,0.5282073547880581
0,0.5445693886779892,0,0,0.7069466234458932,0.7898683066120948
0,0.12064972207649638,0,0,0.8653190467145665,0.9003570737556899
